predictions,actuals,location
still,still,data/words/g06/g06-026m/g06-026m-04-08.png
know,know,data/words/l03/l03-008/l03-008-07-07.png
.,.,data/words/l01/l01-157/l01-157-02-05.png
by,big,data/words/g01/g01-000/g01-000-08-03.png
care,careful,data/words/b06/b06-032/b06-032-01-05.png
meet,metathesis,data/words/d06/d06-056/d06-056-08-01.png
the,the,data/words/j04/j04-046/j04-046-04-05.png
19,1958,data/words/l07/l07-074/l07-074-03-11.png
her,her,data/words/f02/f02-040/f02-040-01-05.png
talks,talks,data/words/n02/n02-037/n02-037-00-02.png
far,African,data/words/a04/a04-023/a04-023-04-09.png
you,you,data/words/k03/k03-138/k03-138-01-03.png
and,and,data/words/p03/p03-121/p03-121-04-04.png
sold,sold,data/words/h07/h07-087/h07-087-01-06.png
direction,direction,data/words/f07/f07-021b/f07-021b-06-04.png
then,than,data/words/c02/c02-059/c02-059-03-05.png
the,the,data/words/n02/n02-004/n02-004-04-03.png
sed,ecclesiastical,data/words/d01/d01-060/d01-060-02-03.png
the,Other,data/words/d01/d01-104/d01-104-01-00.png
that,most,data/words/a02/a02-017/a02-017-00-00.png
me,main,data/words/c02/c02-035/c02-035-00-02.png
play,play,data/words/a04/a04-000/a04-000-05-06.png
far,fear,data/words/c04/c04-160/c04-160-00-01.png
as,as,data/words/g06/g06-031a/g06-031a-03-06.png
.,",",data/words/g06/g06-018l/g06-018l-04-07.png
the,the,data/words/b04/b04-147/b04-147-07-02.png
writing,writing,data/words/g01/g01-008/g01-008-06-01.png
the,the,data/words/g06/g06-026c/g06-026c-03-03.png
the,the,data/words/g07/g07-000b/g07-000b-09-02.png
shily,shyly,data/words/k04/k04-068/k04-068-06-01.png
said,said,data/words/c03/c03-016b/c03-016b-06-07.png
of,of,data/words/m06/m06-091/m06-091-00-07.png
and,and,data/words/p06/p06-242/p06-242-07-04.png
about,amount,data/words/h02/h02-043/h02-043-02-07.png
teque,rescue,data/words/e02/e02-074/e02-074-09-03.png
the,the,data/words/c04/c04-028/c04-028-06-05.png
made,man,data/words/c03/c03-007e/c03-007e-04-06.png
.,.,data/words/m04/m04-024/m04-024-03-05.png
there,more,data/words/n04/n04-139/n04-139-00-08.png
thought,thought,data/words/e01/e01-032/e01-032-00-01.png
against,against,data/words/k02/k02-062/k02-062-06-01.png
Trels,Trades,data/words/b04/b04-075/b04-075-01-02.png
plaining,planning,data/words/b06/b06-087/b06-087-02-05.png
good,good,data/words/d06/d06-072/d06-072-06-00.png
for,for,data/words/n03/n03-082/n03-082-07-01.png
that,that,data/words/f07/f07-016/f07-016-01-05.png
the,three,data/words/a05/a05-080/a05-080-00-03.png
can,came,data/words/e04/e04-043/e04-043-05-07.png
to,to,data/words/k03/k03-117/k03-117-05-05.png
ways,ways,data/words/b01/b01-073/b01-073-01-02.png
course,house,data/words/n06/n06-175/n06-175-05-06.png
mal,analysis,data/words/r06/r06-049/r06-049-00-02.png
real,more,data/words/h01/h01-024/h01-024-06-07.png
was,was,data/words/d06/d06-086/d06-086-06-03.png
Northern,Northern,data/words/g06/g06-037d/g06-037d-03-02.png
of,!,data/words/a02/a02-093/a02-093-01-05.png
had,had,data/words/g06/g06-031o/g06-031o-01-04.png
this,his,data/words/k01/k01-051/k01-051-06-08.png
devational,devotion,data/words/c03/c03-087f/c03-087f-08-02.png
.,.,data/words/r06/r06-111/r06-111-03-03.png
died,which,data/words/m06/m06-091/m06-091-06-09.png
a,"""d""",data/words/h05/h05-012/h05-012-06-00.png
no,no,data/words/k02/k02-076/k02-076-03-02.png
tall,talks,data/words/l01/l01-157/l01-157-05-00.png
an,in,data/words/a01/a01-014/a01-014-01-02.png
leels,levels,data/words/b01/b01-122/b01-122-05-07.png
been,beyond,data/words/f02/f02-003/f02-003-02-02.png
his,his,data/words/c03/c03-087a/c03-087a-00-07.png
in,in,data/words/c02/c02-026/c02-026-02-08.png
peaken,packed,data/words/m01/m01-160/m01-160-05-06.png
open,opens,data/words/j07/j07-005/j07-005-03-06.png
had,had,data/words/a02/a02-106/a02-106-03-03.png
the,the,data/words/g07/g07-028a/g07-028a-00-01.png
",","""",data/words/g06/g06-042f/g06-042f-03-00.png
a,a,data/words/a01/a01-132u/a01-132u-06-03.png
able,able,data/words/f07/f07-088a/f07-088a-04-01.png
place,place,data/words/a03/a03-047/a03-047-09-02.png
the,be,data/words/c06/c06-087/c06-087-03-03.png
there,Vienna,data/words/a06/a06-147/a06-147-05-02.png
the,82,data/words/a04/a04-027/a04-027-01-05.png
raised,raises,data/words/h07/h07-025a/h07-025a-02-06.png
you,you,data/words/a06/a06-128/a06-128-06-02.png
Fortunately,Fortunately,data/words/n02/n02-062/n02-062-01-09.png
of,Roy,data/words/r03/r03-026/r03-026-00-00.png
to,to,data/words/b04/b04-154/b04-154-00-03.png
notice,notice,data/words/b04/b04-147/b04-147-03-03.png
.,"""""",data/words/h02/h02-004/h02-004-04-06.png
of,of,data/words/g06/g06-011b/g06-011b-03-09.png
st,stained-glass,data/words/g01/g01-074/g01-074-03-09.png
the,the,data/words/g04/g04-048/g04-048-03-00.png
the,there,data/words/e04/e04-015/e04-015-06-01.png
told,told,data/words/a01/a01-043u/a01-043u-07-03.png
had,had,data/words/p03/p03-029/p03-029-08-01.png
and,and,data/words/g04/g04-011/g04-011-00-02.png
a,-,data/words/g05/g05-098/g05-098-06-03.png
writing,writing,data/words/r03/r03-035/r03-035-05-07.png
by,by,data/words/g06/g06-026r/g06-026r-03-02.png
with,DID,data/words/b01/b01-033/b01-033-03-01.png
all,all,data/words/f07/f07-101a/f07-101a-05-02.png
other,other,data/words/p03/p03-087/p03-087-10-05.png
a,"""",data/words/h04/h04-078/h04-078-06-01.png
"""",",",data/words/n06/n06-175/n06-175-07-00.png
had,had,data/words/j06/j06-056/j06-056-03-05.png
suggest,against,data/words/h01/h01-027/h01-027-09-00.png
that,that,data/words/n02/n02-016/n02-016-07-02.png
cicles,circles,data/words/e06/e06-015/e06-015-05-01.png
t,tremble,data/words/m02/m02-055/m02-055-05-04.png
dr.,Dr.,data/words/g06/g06-031g/g06-031g-00-12.png
the,the,data/words/a01/a01-058x/a01-058x-08-02.png
to,to,data/words/a03/a03-017/a03-017-07-05.png
crelps,circlips,data/words/c06/c06-000/c06-000-04-03.png
the,The,data/words/j01/j01-063/j01-063-03-03.png
.,.,data/words/a02/a02-078/a02-078-06-07.png
the,time,data/words/b04/b04-040/b04-040-02-13.png
the,the,data/words/e01/e01-059/e01-059-03-01.png
one,one,data/words/b03/b03-025/b03-025-01-11.png
only,only,data/words/d06/d06-015/d06-015-00-07.png
more,more,data/words/e04/e04-068/e04-068-03-02.png
well,well,data/words/b04/b04-175/b04-175-00-03.png
piece,piece,data/words/k07/k07-146/k07-146-06-06.png
A,a,data/words/l04/l04-098/l04-098-01-07.png
peep,keep,data/words/b06/b06-064/b06-064-09-05.png
have,HAVE,data/words/b01/b01-089/b01-089-01-03.png
the,the,data/words/g07/g07-000a/g07-000a-04-04.png
.,.,data/words/a02/a02-098/a02-098-03-08.png
.,.,data/words/h07/h07-066b/h07-066b-02-07.png
perposition,permission,data/words/l04/l04-124/l04-124-04-07.png
though,through,data/words/a04/a04-099/a04-099-06-00.png
even,even,data/words/b06/b06-012/b06-012-02-01.png
these,these,data/words/a06/a06-057/a06-057-00-06.png
the,the,data/words/g06/g06-047d/g06-047d-04-10.png
the,the,data/words/c04/c04-075/c04-075-06-06.png
retish,establishments,data/words/r02/r02-000/r02-000-06-04.png
had,had,data/words/h07/h07-051b/h07-051b-05-03.png
And,And,data/words/c03/c03-096e/c03-096e-04-02.png
pat,patted,data/words/k07/k07-134/k07-134-01-06.png
.,.,data/words/k04/k04-115/k04-115-01-03.png
net,set,data/words/f04/f04-035/f04-035-01-01.png
should,should,data/words/c03/c03-094e/c03-094e-07-01.png
to,to,data/words/a01/a01-117/a01-117-06-09.png
off,some,data/words/g06/g06-011a/g06-011a-02-06.png
te,ten,data/words/e06/e06-000/e06-000-01-02.png
plan,plan,data/words/n04/n04-039/n04-039-03-05.png
and,and,data/words/e04/e04-068/e04-068-02-11.png
.,.,data/words/c04/c04-075/c04-075-06-02.png
may,may,data/words/n02/n02-062/n02-062-00-09.png
Thursday,Thursday,data/words/g06/g06-031o/g06-031o-03-05.png
of,of,data/words/a06/a06-064/a06-064-09-04.png
of,of,data/words/c04/c04-008/c04-008-01-05.png
of,of,data/words/n04/n04-213/n04-213-01-01.png
told,told,data/words/g02/g02-059/g02-059-00-07.png
ledron,bedroom,data/words/l01/l01-050/l01-050-08-05.png
about,about,data/words/n04/n04-068/n04-068-04-06.png
plstart,pleasant,data/words/b05/b05-071/b05-071-03-03.png
This,This,data/words/g06/g06-026g/g06-026g-00-01.png
up,up,data/words/g04/g04-055/g04-055-02-00.png
that,that,data/words/k03/k03-180/k03-180-02-07.png
unch,unite,data/words/g06/g06-026r/g06-026r-00-09.png
wh,why,data/words/b06/b06-090/b06-090-00-04.png
Rev.,Rev.,data/words/p02/p02-144/p02-144-10-01.png
mouth,mouth,data/words/m04/m04-190/m04-190-02-07.png
pro,moved,data/words/p03/p03-072/p03-072-01-00.png
.,.,data/words/c04/c04-056/c04-056-04-06.png
.,.,data/words/n01/n01-004/n01-004-06-06.png
will,will,data/words/c06/c06-116/c06-116-10-02.png
a,&,data/words/g06/g06-031k/g06-031k-06-08.png
in,in,data/words/g06/g06-018p/g06-018p-06-03.png
for,for,data/words/a02/a02-008/a02-008-02-00.png
f,fine,data/words/e07/e07-090/e07-090-02-06.png
the,the,data/words/g06/g06-011e/g06-011e-08-05.png
the,me,data/words/j04/j04-035/j04-035-02-01.png
all,and,data/words/b05/b05-074/b05-074-08-05.png
contight,countryside,data/words/f02/f02-040/f02-040-04-04.png
",",",",data/words/m04/m04-061/m04-061-04-03.png
of,or,data/words/r06/r06-027/r06-027-01-09.png
Secretary,Secretary,data/words/g06/g06-047c/g06-047c-01-06.png
the,the,data/words/a05/a05-089/a05-089-04-08.png
for,for,data/words/b05/b05-071/b05-071-02-02.png
laws,allows,data/words/m02/m02-112/m02-112-03-06.png
there,These,data/words/f07/f07-002/f07-002-02-05.png
shred,surrender,data/words/a06/a06-004/a06-004-04-07.png
st,skirt,data/words/a05/a05-058/a05-058-00-07.png
the,life,data/words/c04/c04-056/c04-056-03-08.png
happ,happens,data/words/d06/d06-020/d06-020-02-04.png
Northern,Northern,data/words/g06/g06-026o/g06-026o-00-08.png
Import,importance,data/words/b04/b04-116/b04-116-06-03.png
has,how,data/words/e01/e01-092/e01-092-02-04.png
",",",",data/words/e01/e01-029/e01-029-00-04.png
a,?,data/words/g05/g05-098/g05-098-03-01.png
fust,Substances,data/words/m04/m04-164/m04-164-03-04.png
on,on,data/words/h02/h02-017/h02-017-05-03.png
two,two,data/words/g07/g07-007b/g07-007b-05-07.png
with,with,data/words/r06/r06-027/r06-027-01-10.png
in,in,data/words/g06/g06-018o/g06-018o-05-00.png
be,he,data/words/m01/m01-012/m01-012-00-03.png
Victorian,Victorian,data/words/f04/f04-004/f04-004-00-01.png
had,had,data/words/e01/e01-055/e01-055-05-02.png
don,down,data/words/g06/g06-031l/g06-031l-05-08.png
his,his,data/words/a01/a01-003/a01-003-02-01.png
most,most,data/words/m04/m04-081/m04-081-05-00.png
he,he,data/words/k01/k01-051/k01-051-05-02.png
author,authorities,data/words/g07/g07-071a/g07-071a-07-02.png
business,business,data/words/h01/h01-014/h01-014-04-04.png
an,on,data/words/k03/k03-180/k03-180-02-05.png
a,"""",data/words/b04/b04-121/b04-121-05-08.png
the,the,data/words/a01/a01-063x/a01-063x-06-03.png
him,him,data/words/b06/b06-004/b06-004-03-05.png
had,indeed,data/words/r06/r06-130/r06-130-06-03.png
conation,Convention,data/words/a01/a01-128/a01-128-04-02.png
Chinese,Chinese,data/words/a02/a02-037/a02-037-01-01.png
attempt,attempting,data/words/e07/e07-061/e07-061-03-07.png
the,the,data/words/c03/c03-087f/c03-087f-01-06.png
on,on,data/words/b02/b02-105/b02-105-03-00.png
a,a,data/words/b04/b04-066/b04-066-06-01.png
.,"""",data/words/e06/e06-070/e06-070-02-05.png
the,on,data/words/c04/c04-098/c04-098-05-04.png
app,...,data/words/l01/l01-050/l01-050-03-08.png
could,paid,data/words/p03/p03-151/p03-151-04-01.png
A,A,data/words/b05/b05-088/b05-088-06-01.png
are,and,data/words/p02/p02-022/p02-022-01-02.png
memory,memory,data/words/m02/m02-109/m02-109-03-08.png
Roy,Roy,data/words/c03/c03-007/c03-007-06-08.png
that,that,data/words/a01/a01-030x/a01-030x-06-06.png
st,strengthened,data/words/b06/b06-068/b06-068-09-07.png
gent,quite,data/words/m06/m06-106/m06-106-06-04.png
whook,whoever,data/words/n01/n01-004/n01-004-01-00.png
d,"""d""",data/words/l04/l04-130/l04-130-03-03.png
end,and,data/words/c06/c06-020/c06-020-06-04.png
a,"""",data/words/a02/a02-037/a02-037-06-02.png
in,in,data/words/a06/a06-057/a06-057-03-10.png
lot,introduced,data/words/f04/f04-057/f04-057-04-01.png
peety,petty,data/words/h01/h01-027/h01-027-10-05.png
he,he,data/words/c01/c01-014/c01-014-01-06.png
Weception,Neapolitan,data/words/g06/g06-018l/g06-018l-02-02.png
.,",",data/words/g06/g06-047l/g06-047l-05-05.png
.,",",data/words/b03/b03-092/b03-092-01-01.png
even,even,data/words/k02/k02-102/k02-102-00-08.png
subight,subjected,data/words/j04/j04-024/j04-024-05-04.png
her,herself,data/words/g06/g06-037e/g06-037e-07-00.png
that,Let,data/words/c03/c03-016d/c03-016d-06-03.png
black,Mark,data/words/l01/l01-143/l01-143-03-07.png
disc,diamond-stone,data/words/d01/d01-123/d01-123-01-06.png
then,When,data/words/d04/d04-008/d04-008-05-04.png
ther,theory,data/words/n03/n03-079/n03-079-00-00.png
rest,rushed,data/words/p03/p03-004/p03-004-07-05.png
the,The,data/words/a01/a01-053/a01-053-03-02.png
",",",",data/words/c06/c06-011/c06-011-05-06.png
made,made,data/words/g06/g06-018g/g06-018g-00-06.png
.,.,data/words/f07/f07-028a/f07-028a-02-00.png
st,strong,data/words/g06/g06-050o/g06-050o-04-01.png
fillly,friendly,data/words/f02/f02-038/f02-038-04-07.png
made,made,data/words/d05/d05-030/d05-030-06-09.png
based,based,data/words/g04/g04-052/g04-052-01-09.png
to,to,data/words/b06/b06-049/b06-049-06-04.png
search,scarcely,data/words/r06/r06-103/r06-103-02-00.png
typical,hypocritical,data/words/g06/g06-115/g06-115-02-00.png
must,must,data/words/b01/b01-113/b01-113-03-04.png
col,collapse,data/words/m04/m04-231/m04-231-03-08.png
Out,outbuilding,data/words/e07/e07-105/e07-105-06-02.png
tender,tender,data/words/p01/p01-155/p01-155-01-00.png
the,pay,data/words/e01/e01-018/e01-018-06-08.png
which,victim,data/words/a01/a01-058/a01-058-07-02.png
.,",",data/words/f04/f04-068/f04-068-07-00.png
far,for,data/words/n02/n02-154/n02-154-00-09.png
then,them,data/words/b06/b06-064/b06-064-08-00.png
..,R.,data/words/g04/g04-026/g04-026-04-06.png
James,James,data/words/g06/g06-037c/g06-037c-01-08.png
.,?,data/words/d05/d05-008/d05-008-00-05.png
the,the,data/words/d04/d04-012/d04-012-05-07.png
a,"""",data/words/e06/e06-015/e06-015-09-06.png
a,a,data/words/n04/n04-130/n04-130-03-09.png
only,Only,data/words/h07/h07-007/h07-007-01-08.png
mind,mind,data/words/c03/c03-096a/c03-096a-00-00.png
There,There,data/words/f01/f01-139/f01-139-02-02.png
is,is,data/words/e01/e01-050/e01-050-03-08.png
taid,said,data/words/g06/g06-011b/g06-011b-04-08.png
that,"""Hardys""",data/words/k02/k02-067/k02-067-00-09.png
so,go,data/words/l07/l07-181/l07-181-07-00.png
Paul,Paul,data/words/p03/p03-029/p03-029-00-06.png
of,of,data/words/c03/c03-084a/c03-084a-05-05.png
this,this,data/words/g06/g06-037j/g06-037j-07-00.png
out,out,data/words/e06/e06-041/e06-041-06-05.png
of,Sir,data/words/n01/n01-036/n01-036-00-05.png
the,the,data/words/g06/g06-047j/g06-047j-00-07.png
carry,carry,data/words/g06/g06-026c/g06-026c-04-01.png
ph,pins,data/words/b06/b06-071/b06-071-03-02.png
only,only,data/words/e01/e01-081/e01-081-03-02.png
straction,attractive,data/words/c06/c06-080/c06-080-01-05.png
his,his,data/words/f07/f07-006/f07-006-04-07.png
the,the,data/words/g01/g01-008/g01-008-00-05.png
trigh,striven,data/words/b04/b04-026/b04-026-00-08.png
then,fan,data/words/a04/a04-039/a04-039-07-06.png
there,though,data/words/k04/k04-017/k04-017-02-01.png
appples,appliances,data/words/g01/g01-016/g01-016-02-09.png
then,room,data/words/r02/r02-006/r02-006-07-00.png
that,that,data/words/c06/c06-000/c06-000-02-11.png
the,the,data/words/f04/f04-016/f04-016-06-00.png
.,.,data/words/k07/k07-067a/k07-067a-00-08.png
fole,Rome,data/words/e04/e04-103/e04-103-01-04.png
only,only,data/words/g06/g06-011r/g06-011r-05-10.png
eristed,existed,data/words/a06/a06-020/a06-020-03-07.png
was,was,data/words/d04/d04-021/d04-021-03-05.png
expermen,experience,data/words/m04/m04-145/m04-145-00-04.png
had,had,data/words/e07/e07-112/e07-112-01-07.png
t.,being,data/words/a05/a05-009/a05-009-00-02.png
bat,but,data/words/a06/a06-141/a06-141-00-09.png
on,or,data/words/g01/g01-074/g01-074-00-06.png
.,.,data/words/f02/f02-033/f02-033-02-04.png
enough,enough,data/words/e07/e07-012/e07-012-03-03.png
a,a,data/words/f04/f04-024/f04-024-06-03.png
don,"""dont""",data/words/m04/m04-200/m04-200-04-00.png
of,of,data/words/l04/l04-005/l04-005-03-03.png
place,place,data/words/b03/b03-109/b03-109-08-01.png
.,.,data/words/g06/g06-089/g06-089-04-07.png
which,which,data/words/c04/c04-128/c04-128-03-02.png
.,.,data/words/m02/m02-055/m02-055-01-07.png
father,Father,data/words/k04/k04-106/k04-106-04-04.png
paid,paid,data/words/c02/c02-017/c02-017-07-01.png
children,children,data/words/h04/h04-028/h04-028-03-04.png
that,But,data/words/h04/h04-049/h04-049-01-02.png
.,",",data/words/h01/h01-027/h01-027-06-07.png
and,and,data/words/g06/g06-050p/g06-050p-05-09.png
been,been,data/words/g06/g06-026h/g06-026h-04-04.png
that,incumbent,data/words/m04/m04-200/m04-200-05-06.png
peangs,perhaps,data/words/g04/g04-011/g04-011-07-01.png
beleared,believed,data/words/p03/p03-012/p03-012-07-03.png
But,But,data/words/g06/g06-042c/g06-042c-03-01.png
for,for,data/words/n06/n06-082/n06-082-03-09.png
den,on,data/words/g06/g06-050i/g06-050i-01-07.png
the,one,data/words/h01/h01-027/h01-027-03-06.png
erged,wrapped,data/words/p06/p06-088/p06-088-05-03.png
a,a,data/words/b01/b01-113/b01-113-00-03.png
failed,failed,data/words/d06/d06-086/d06-086-01-03.png
unged,urged,data/words/c03/c03-003a/c03-003a-07-06.png
Haken,Hawkeshurst,data/words/a02/a02-032/a02-032-05-03.png
it,it,data/words/l04/l04-106/l04-106-01-00.png
Sperial,spiritual,data/words/b04/b04-089/b04-089-04-08.png
the,The,data/words/g07/g07-030/g07-030-02-01.png
of,of,data/words/h07/h07-037/h07-037-00-00.png
which,which,data/words/f07/f07-019b/f07-019b-06-00.png
told,told,data/words/d05/d05-040/d05-040-05-01.png
Weaken,weaken,data/words/m03/m03-114/m03-114-06-03.png
the,his,data/words/b01/b01-073/b01-073-10-01.png
told,told,data/words/l04/l04-136/l04-136-03-08.png
the,new,data/words/l01/l01-095/l01-095-05-05.png
m,motto,data/words/c04/c04-000/c04-000-02-02.png
shom,strong,data/words/a02/a02-032/a02-032-03-07.png
on,or,data/words/g06/g06-050e/g06-050e-03-07.png
before,before,data/words/l01/l01-173/l01-173-05-09.png
13,13,data/words/e04/e04-109/e04-109-06-02.png
whorse,whose,data/words/d01/d01-104/d01-104-01-08.png
and,and,data/words/l07/l07-131/l07-131-05-01.png
trusing,twisting,data/words/c06/c06-000/c06-000-06-00.png
had,had,data/words/m03/m03-020/m03-020-01-04.png
far,farther,data/words/e07/e07-061/e07-061-06-09.png
and,and,data/words/e02/e02-025/e02-025-10-01.png
moodung,nothing,data/words/n06/n06-175/n06-175-08-03.png
a,a,data/words/l04/l04-005/l04-005-01-08.png
bot,but,data/words/f07/f07-042b/f07-042b-07-01.png
It,It,data/words/g07/g07-030/g07-030-06-03.png
in,in,data/words/g01/g01-083/g01-083-01-04.png
",",-,data/words/e04/e04-083/e04-083-03-07.png
France,France,data/words/g06/g06-011h/g06-011h-08-02.png
those,those,data/words/g06/g06-045a/g06-045a-04-02.png
lat,latter,data/words/k07/k07-134/k07-134-00-09.png
in,is,data/words/e07/e07-086/e07-086-03-05.png
it,it,data/words/c03/c03-096b/c03-096b-05-02.png
died,aided,data/words/c06/c06-100/c06-100-00-06.png
you,you,data/words/a06/a06-134/a06-134-05-10.png
tearing,spacing,data/words/k07/k07-085/k07-085-05-07.png
60.,60-100,data/words/e04/e04-114/e04-114-05-05.png
odorous,odorous,data/words/j04/j04-053/j04-053-05-01.png
lost,lost,data/words/f07/f07-036/f07-036-01-06.png
del,delicate,data/words/g07/g07-034/g07-034-04-02.png
water,markings,data/words/e01/e01-102/e01-102-02-05.png
project,project,data/words/d01/d01-080/d01-080-06-01.png
the,the,data/words/a03/a03-063/a03-063-09-03.png
is,is,data/words/n03/n03-038/n03-038-02-10.png
Morgan,Megan,data/words/a02/a02-012/a02-012-09-00.png
it,it,data/words/m04/m04-093/m04-093-06-04.png
.,.,data/words/f07/f07-021a/f07-021a-02-09.png
indific,indefinitely,data/words/f04/f04-016/f04-016-03-05.png
a,a,data/words/e07/e07-086/e07-086-02-06.png
clear,clear,data/words/r06/r06-111/r06-111-00-03.png
since,since,data/words/b01/b01-079/b01-079-09-06.png
take,take,data/words/e07/e07-072/e07-072-01-00.png
that,think,data/words/r06/r06-106/r06-106-00-05.png
of,off,data/words/n02/n02-127/n02-127-00-02.png
.,"""""",data/words/r06/r06-103/r06-103-07-00.png
the,the,data/words/g06/g06-011k/g06-011k-03-02.png
not,not,data/words/r06/r06-041/r06-041-06-02.png
of,of,data/words/f07/f07-000b/f07-000b-02-08.png
We,We,data/words/n06/n06-119/n06-119-05-03.png
two,Two,data/words/g04/g04-007/g04-007-02-05.png
even,even,data/words/a03/a03-014/a03-014-00-00.png
lefully,Lastly,data/words/b05/b05-083/b05-083-00-07.png
United,United,data/words/e02/e02-094/e02-094-00-00.png
Dugg,Daggers,data/words/a01/a01-011u/a01-011u-01-00.png
bit,bit,data/words/m04/m04-152/m04-152-02-07.png
congment,convenient,data/words/m02/m02-072/m02-072-06-05.png
appement,agreement,data/words/j04/j04-103/j04-103-02-00.png
an,on,data/words/b06/b06-093/b06-093-04-04.png
brief,chief,data/words/m06/m06-098/m06-098-01-02.png
We,New,data/words/c06/c06-095/c06-095-02-01.png
there,Adenauer,data/words/a01/a01-043u/a01-043u-06-02.png
meet,went,data/words/a01/a01-058/a01-058-09-00.png
so,so,data/words/a01/a01-102u/a01-102u-03-08.png
add,accidental,data/words/g04/g04-092/g04-092-09-04.png
little,lifted,data/words/c04/c04-061/c04-061-04-02.png
coat,concert,data/words/l04/l04-087/l04-087-04-02.png
Only,Drugs,data/words/g04/g04-032/g04-032-02-02.png
the,Nor,data/words/h02/h02-017/h02-017-04-04.png
In,in,data/words/g06/g06-042n/g06-042n-00-00.png
the,one,data/words/a02/a02-012/a02-012-01-01.png
large,large,data/words/a03/a03-073/a03-073-09-06.png
of,of,data/words/j04/j04-024/j04-024-01-05.png
on,on,data/words/h07/h07-078/h07-078-06-05.png
interest,interest,data/words/c06/c06-058/c06-058-05-02.png
is,is,data/words/n04/n04-048/n04-048-02-00.png
to,to,data/words/b04/b04-181/b04-181-00-01.png
Gaud,gardeners,data/words/d04/d04-047/d04-047-07-04.png
tunging,everything,data/words/e07/e07-105/e07-105-00-02.png
end,end,data/words/n03/n03-106/n03-106-04-00.png
which,which,data/words/j04/j04-061/j04-061-03-01.png
the,the,data/words/f07/f07-069/f07-069-05-00.png
in,in,data/words/g06/g06-018e/g06-018e-05-07.png
a,"""",data/words/c03/c03-016d/c03-016d-01-02.png
 World,World,data/words/l07/l07-085/l07-085-01-00.png
to,to,data/words/m06/m06-031/m06-031-04-02.png
an,our,data/words/g07/g07-077a/g07-077a-09-01.png
.,-,data/words/d06/d06-113/d06-113-03-02.png
the,like,data/words/g07/g07-018a/g07-018a-07-03.png
peples,premises,data/words/a06/a06-147/a06-147-02-05.png
heart,head-stones,data/words/h07/h07-063b/h07-063b-00-02.png
But,But,data/words/c03/c03-007d/c03-007d-06-01.png
",",",",data/words/a01/a01-063x/a01-063x-00-00.png
shook,hook,data/words/c06/c06-100/c06-100-07-02.png
Sir,Sir,data/words/e01/e01-113/e01-113-07-04.png
A,At,data/words/g06/g06-047p/g06-047p-00-07.png
.,.,data/words/d01/d01-060/d01-060-00-00.png
and,as,data/words/h06/h06-079/h06-079-07-01.png
the,He,data/words/k02/k02-062/k02-062-08-03.png
barmitted,transmitted,data/words/r02/r02-038/r02-038-04-00.png
are,are,data/words/e06/e06-053/e06-053-05-05.png
rel,nothing,data/words/d06/d06-003/d06-003-01-04.png
book,Book,data/words/m02/m02-109/m02-109-03-06.png
thought,thought,data/words/d05/d05-025/d05-025-06-05.png
her,her,data/words/p06/p06-248/p06-248-00-01.png
Once,Once,data/words/m01/m01-032/m01-032-04-06.png
patient,patient,data/words/l01/l01-111/l01-111-01-02.png
the,the,data/words/g06/g06-050a/g06-050a-02-07.png
",",",",data/words/f04/f04-087/f04-087-00-15.png
.,.,data/words/r06/r06-106/r06-106-04-08.png
off,often,data/words/g06/g06-047a/g06-047a-05-02.png
daughter,daughter,data/words/g03/g03-043/g03-043-03-01.png
There,These,data/words/j04/j04-008/j04-008-02-08.png
gable,gave,data/words/h07/h07-013/h07-013-00-00.png
We,We,data/words/d04/d04-125/d04-125-00-09.png
plasure,pleasure,data/words/m06/m06-098/m06-098-02-06.png
.,.,data/words/p03/p03-096/p03-096-04-01.png
of,!,data/words/l01/l01-030/l01-030-08-04.png
the,the,data/words/r02/r02-065/r02-065-03-06.png
rew,news,data/words/g06/g06-011o/g06-011o-08-01.png
of,of,data/words/b01/b01-094/b01-094-01-06.png
should,should,data/words/f07/f07-019a/f07-019a-02-00.png
re,left,data/words/a04/a04-027/a04-027-05-04.png
the,life,data/words/g07/g07-042/g07-042-06-04.png
that,just,data/words/m06/m06-067/m06-067-04-01.png
which,authority,data/words/p02/p02-022/p02-022-03-02.png
made,make,data/words/p06/p06-242/p06-242-03-02.png
.,",",data/words/b02/b02-045/b02-045-00-10.png
that,years,data/words/n03/n03-038/n03-038-02-08.png
would,would,data/words/f07/f07-000/f07-000-00-01.png
which,wickets,data/words/r03/r03-090/r03-090-03-01.png
a,a,data/words/b05/b05-045/b05-045-07-05.png
phil,philosopher,data/words/f02/f02-040/f02-040-00-01.png
that,that,data/words/f07/f07-000/f07-000-00-05.png
Foreign,Foreign,data/words/d06/d06-030/d06-030-04-05.png
food,fool,data/words/a05/a05-084/a05-084-08-03.png
This,This,data/words/n03/n03-082/n03-082-04-02.png
traud,fraudulent,data/words/m03/m03-118/m03-118-03-05.png
this,this,data/words/b01/b01-018/b01-018-04-08.png
Commission,Commission,data/words/g06/g06-042i/g06-042i-00-02.png
the,me,data/words/b04/b04-107/b04-107-06-05.png
a,on,data/words/l07/l07-138/l07-138-05-00.png
assumed,assumed,data/words/a04/a04-019/a04-019-06-01.png
which,which,data/words/f07/f07-069/f07-069-02-08.png
rest,rustling,data/words/g06/g06-011e/g06-011e-03-06.png
of,of,data/words/r02/r02-054/r02-054-01-08.png
the,The,data/words/e06/e06-006/e06-006-09-03.png
