predictions,actuals,location
",",",",data/words/f04/f04-068/f04-068-07-00.png
far,for,data/words/n02/n02-154/n02-154-00-09.png
them,them,data/words/b06/b06-064/b06-064-08-00.png
""".""",R.,data/words/g04/g04-026/g04-026-04-06.png
famples,James,data/words/g06/g06-037c/g06-037c-01-08.png
?,?,data/words/d05/d05-008/d05-008-00-05.png
like,the,data/words/d04/d04-012/d04-012-05-07.png
"""","""",data/words/e06/e06-015/e06-015-09-06.png
a,a,data/words/n04/n04-130/n04-130-03-09.png
Only,Only,data/words/h07/h07-007/h07-007-01-08.png
mind,mind,data/words/c03/c03-096a/c03-096a-00-00.png
There,There,data/words/f01/f01-139/f01-139-02-02.png
is,is,data/words/e01/e01-050/e01-050-03-08.png
said,said,data/words/g06/g06-011b/g06-011b-04-08.png
"""Handys""","""Hardys""",data/words/k02/k02-067/k02-067-00-09.png
so,go,data/words/l07/l07-181/l07-181-07-00.png
Paul,Paul,data/words/p03/p03-029/p03-029-00-06.png
of,of,data/words/c03/c03-084a/c03-084a-05-05.png
this,this,data/words/g06/g06-037j/g06-037j-07-00.png
out,out,data/words/e06/e06-041/e06-041-06-05.png
Sir,Sir,data/words/n01/n01-036/n01-036-00-05.png
the,the,data/words/g06/g06-047j/g06-047j-00-07.png
carry,carry,data/words/g06/g06-026c/g06-026c-04-01.png
pins,pins,data/words/b06/b06-071/b06-071-03-02.png
Only,only,data/words/e01/e01-081/e01-081-03-02.png
attaction,attractive,data/words/c06/c06-080/c06-080-01-05.png
his,his,data/words/f07/f07-006/f07-006-04-07.png
the,the,data/words/g01/g01-008/g01-008-00-05.png
still,striven,data/words/b04/b04-026/b04-026-00-08.png
fam,fan,data/words/a04/a04-039/a04-039-07-06.png
though,though,data/words/k04/k04-017/k04-017-02-01.png
appliamenter,appliances,data/words/g01/g01-016/g01-016-02-09.png
TO,room,data/words/r02/r02-006/r02-006-07-00.png
that,that,data/words/c06/c06-000/c06-000-02-11.png
the,the,data/words/f04/f04-016/f04-016-06-00.png
.,.,data/words/k07/k07-067a/k07-067a-00-08.png
Rame,Rome,data/words/e04/e04-103/e04-103-01-04.png
only,only,data/words/g06/g06-011r/g06-011r-05-10.png
existed,existed,data/words/a06/a06-020/a06-020-03-07.png
was,was,data/words/d04/d04-021/d04-021-03-05.png
experence,experience,data/words/m04/m04-145/m04-145-00-04.png
had,had,data/words/e07/e07-112/e07-112-01-07.png
being,being,data/words/a05/a05-009/a05-009-00-02.png
but,but,data/words/a06/a06-141/a06-141-00-09.png
or,or,data/words/g01/g01-074/g01-074-00-06.png
.,.,data/words/f02/f02-033/f02-033-02-04.png
enough,enough,data/words/e07/e07-012/e07-012-03-03.png
a,a,data/words/f04/f04-024/f04-024-06-03.png
"""dont""","""dont""",data/words/m04/m04-200/m04-200-04-00.png
of,of,data/words/l04/l04-005/l04-005-03-03.png
place,place,data/words/b03/b03-109/b03-109-08-01.png
.,.,data/words/g06/g06-089/g06-089-04-07.png
which,which,data/words/c04/c04-128/c04-128-03-02.png
"""""",.,data/words/m02/m02-055/m02-055-01-07.png
fother,Father,data/words/k04/k04-106/k04-106-04-04.png
said,paid,data/words/c02/c02-017/c02-017-07-01.png
chhelfrom,children,data/words/h04/h04-028/h04-028-03-04.png
But,But,data/words/h04/h04-049/h04-049-01-02.png
",",",",data/words/h01/h01-027/h01-027-06-07.png
and,and,data/words/g06/g06-050p/g06-050p-05-09.png
been,been,data/words/g06/g06-026h/g06-026h-04-04.png
inamhet,incumbent,data/words/m04/m04-200/m04-200-05-06.png
perhaps,perhaps,data/words/g04/g04-011/g04-011-07-01.png
believed,believed,data/words/p03/p03-012/p03-012-07-03.png
But,But,data/words/g06/g06-042c/g06-042c-03-01.png
for,for,data/words/n06/n06-082/n06-082-03-09.png
on,on,data/words/g06/g06-050i/g06-050i-01-07.png
one,one,data/words/h01/h01-027/h01-027-03-06.png
unpped,wrapped,data/words/p06/p06-088/p06-088-05-03.png
a,a,data/words/b01/b01-113/b01-113-00-03.png
failed,failed,data/words/d06/d06-086/d06-086-01-03.png
used,urged,data/words/c03/c03-003a/c03-003a-07-06.png
Homewens,Hawkeshurst,data/words/a02/a02-032/a02-032-05-03.png
it,it,data/words/l04/l04-106/l04-106-01-00.png
Splrived,spiritual,data/words/b04/b04-089/b04-089-04-08.png
The,The,data/words/g07/g07-030/g07-030-02-01.png
of,of,data/words/h07/h07-037/h07-037-00-00.png
said,which,data/words/f07/f07-019b/f07-019b-06-00.png
told,told,data/words/d05/d05-040/d05-040-05-01.png
weaken,weaken,data/words/m03/m03-114/m03-114-06-03.png
his,his,data/words/b01/b01-073/b01-073-10-01.png
told,told,data/words/l04/l04-136/l04-136-03-08.png
new,new,data/words/l01/l01-095/l01-095-05-05.png
mats,motto,data/words/c04/c04-000/c04-000-02-02.png
stom,strong,data/words/a02/a02-032/a02-032-03-07.png
or,or,data/words/g06/g06-050e/g06-050e-03-07.png
before,before,data/words/l01/l01-173/l01-173-05-09.png
18,13,data/words/e04/e04-109/e04-109-06-02.png
whase,whose,data/words/d01/d01-104/d01-104-01-08.png
and,and,data/words/l07/l07-131/l07-131-05-01.png
twilling,twisting,data/words/c06/c06-000/c06-000-06-00.png
had,had,data/words/m03/m03-020/m03-020-01-04.png
further,farther,data/words/e07/e07-061/e07-061-06-09.png
and,and,data/words/e02/e02-025/e02-025-10-01.png
motherway,nothing,data/words/n06/n06-175/n06-175-08-03.png
a,a,data/words/l04/l04-005/l04-005-01-08.png
but,but,data/words/f07/f07-042b/f07-042b-07-01.png
It,It,data/words/g07/g07-030/g07-030-06-03.png
in,in,data/words/g01/g01-083/g01-083-01-04.png
-,-,data/words/e04/e04-083/e04-083-03-07.png
France,France,data/words/g06/g06-011h/g06-011h-08-02.png
those,those,data/words/g06/g06-045a/g06-045a-04-02.png
later,latter,data/words/k07/k07-134/k07-134-00-09.png
is,is,data/words/e07/e07-086/e07-086-03-05.png
it,it,data/words/c03/c03-096b/c03-096b-05-02.png
and,aided,data/words/c06/c06-100/c06-100-00-06.png
you,you,data/words/a06/a06-134/a06-134-05-10.png
staching,spacing,data/words/k07/k07-085/k07-085-05-07.png
60-too,60-100,data/words/e04/e04-114/e04-114-05-05.png
otherous,odorous,data/words/j04/j04-053/j04-053-05-01.png
cost,lost,data/words/f07/f07-036/f07-036-01-06.png
delicate,delicate,data/words/g07/g07-034/g07-034-04-02.png
worningsings,markings,data/words/e01/e01-102/e01-102-02-05.png
project,project,data/words/d01/d01-080/d01-080-06-01.png
the,the,data/words/a03/a03-063/a03-063-09-03.png
is,is,data/words/n03/n03-038/n03-038-02-10.png
Nogan,Megan,data/words/a02/a02-012/a02-012-09-00.png
it,it,data/words/m04/m04-093/m04-093-06-04.png
.,.,data/words/f07/f07-021a/f07-021a-02-09.png
underf,indefinitely,data/words/f04/f04-016/f04-016-03-05.png
a,a,data/words/e07/e07-086/e07-086-02-06.png
clear,clear,data/words/r06/r06-111/r06-111-00-03.png
since,since,data/words/b01/b01-079/b01-079-09-06.png
take,take,data/words/e07/e07-072/e07-072-01-00.png
And,think,data/words/r06/r06-106/r06-106-00-05.png
off,off,data/words/n02/n02-127/n02-127-00-02.png
",","""""",data/words/r06/r06-103/r06-103-07-00.png
the,the,data/words/g06/g06-011k/g06-011k-03-02.png
not,not,data/words/r06/r06-041/r06-041-06-02.png
of,of,data/words/f07/f07-000b/f07-000b-02-08.png
We,We,data/words/n06/n06-119/n06-119-05-03.png
Two,Two,data/words/g04/g04-007/g04-007-02-05.png
even,even,data/words/a03/a03-014/a03-014-00-00.png
Lastly,Lastly,data/words/b05/b05-083/b05-083-00-07.png
United,United,data/words/e02/e02-094/e02-094-00-00.png
Dugers,Daggers,data/words/a01/a01-011u/a01-011u-01-00.png
but,bit,data/words/m04/m04-152/m04-152-02-07.png
convenient,convenient,data/words/m02/m02-072/m02-072-06-05.png
appment,agreement,data/words/j04/j04-103/j04-103-02-00.png
on,on,data/words/b06/b06-093/b06-093-04-04.png
of,chief,data/words/m06/m06-098/m06-098-01-02.png
new,New,data/words/c06/c06-095/c06-095-02-01.png
Hemer,Adenauer,data/words/a01/a01-043u/a01-043u-06-02.png
went,went,data/words/a01/a01-058/a01-058-09-00.png
so,so,data/words/a01/a01-102u/a01-102u-03-08.png
accredal,accidental,data/words/g04/g04-092/g04-092-09-04.png
lifeed,lifted,data/words/c04/c04-061/c04-061-04-02.png
concent,concert,data/words/l04/l04-087/l04-087-04-02.png
Dung,Drugs,data/words/g04/g04-032/g04-032-02-02.png
Her,Nor,data/words/h02/h02-017/h02-017-04-04.png
in,in,data/words/g06/g06-042n/g06-042n-00-00.png
un,one,data/words/a02/a02-012/a02-012-01-01.png
large,large,data/words/a03/a03-073/a03-073-09-06.png
of,of,data/words/j04/j04-024/j04-024-01-05.png
on,on,data/words/h07/h07-078/h07-078-06-05.png
interest,interest,data/words/c06/c06-058/c06-058-05-02.png
is,is,data/words/n04/n04-048/n04-048-02-00.png
to,to,data/words/b04/b04-181/b04-181-00-01.png
gauders,gardeners,data/words/d04/d04-047/d04-047-07-04.png
earthing,everything,data/words/e07/e07-105/e07-105-00-02.png
end,end,data/words/n03/n03-106/n03-106-04-00.png
which,which,data/words/j04/j04-061/j04-061-03-01.png
the,the,data/words/f07/f07-069/f07-069-05-00.png
is,in,data/words/g06/g06-018e/g06-018e-05-07.png
as,"""",data/words/c03/c03-016d/c03-016d-01-02.png
would,World,data/words/l07/l07-085/l07-085-01-00.png
to,to,data/words/m06/m06-031/m06-031-04-02.png
out,our,data/words/g07/g07-077a/g07-077a-09-01.png
-,-,data/words/d06/d06-113/d06-113-03-02.png
like,like,data/words/g07/g07-018a/g07-018a-07-03.png
preses,premises,data/words/a06/a06-147/a06-147-02-05.png
head-torn,head-stones,data/words/h07/h07-063b/h07-063b-00-02.png
But,But,data/words/c03/c03-007d/c03-007d-06-01.png
",",",",data/words/a01/a01-063x/a01-063x-00-00.png
whook,hook,data/words/c06/c06-100/c06-100-07-02.png
Sir,Sir,data/words/e01/e01-113/e01-113-07-04.png
A,At,data/words/g06/g06-047p/g06-047p-00-07.png
.,.,data/words/d01/d01-060/d01-060-00-00.png
and,as,data/words/h06/h06-079/h06-079-07-01.png
He,He,data/words/k02/k02-062/k02-062-08-03.png
transmitted,transmitted,data/words/r02/r02-038/r02-038-04-00.png
are,are,data/words/e06/e06-053/e06-053-05-05.png
noting,nothing,data/words/d06/d06-003/d06-003-01-04.png
Book,Book,data/words/m02/m02-109/m02-109-03-06.png
thought,thought,data/words/d05/d05-025/d05-025-06-05.png
her,her,data/words/p06/p06-248/p06-248-00-01.png
once,Once,data/words/m01/m01-032/m01-032-04-06.png
patiant,patient,data/words/l01/l01-111/l01-111-01-02.png
the,the,data/words/g06/g06-050a/g06-050a-02-07.png
",",",",data/words/f04/f04-087/f04-087-00-15.png
.,.,data/words/r06/r06-106/r06-106-04-08.png
after,often,data/words/g06/g06-047a/g06-047a-05-02.png
daughter,daughter,data/words/g03/g03-043/g03-043-03-01.png
These,These,data/words/j04/j04-008/j04-008-02-08.png
game,gave,data/words/h07/h07-013/h07-013-00-00.png
We,We,data/words/d04/d04-125/d04-125-00-09.png
pressure,pleasure,data/words/m06/m06-098/m06-098-02-06.png
.,.,data/words/p03/p03-096/p03-096-04-01.png
!,!,data/words/l01/l01-030/l01-030-08-04.png
the,the,data/words/r02/r02-065/r02-065-03-06.png
new,news,data/words/g06/g06-011o/g06-011o-08-01.png
of,of,data/words/b01/b01-094/b01-094-01-06.png
should,should,data/words/f07/f07-019a/f07-019a-02-00.png
hefty,left,data/words/a04/a04-027/a04-027-05-04.png
ife,life,data/words/g07/g07-042/g07-042-06-04.png
just,just,data/words/m06/m06-067/m06-067-04-01.png
authoricity,authority,data/words/p02/p02-022/p02-022-03-02.png
more,make,data/words/p06/p06-242/p06-242-03-02.png
",",",",data/words/b02/b02-045/b02-045-00-10.png
years,years,data/words/n03/n03-038/n03-038-02-08.png
would,would,data/words/f07/f07-000/f07-000-00-01.png
interests,wickets,data/words/r03/r03-090/r03-090-03-01.png
a,a,data/words/b05/b05-045/b05-045-07-05.png
philomaken,philosopher,data/words/f02/f02-040/f02-040-00-01.png
that,that,data/words/f07/f07-000/f07-000-00-05.png
Foreign,Foreign,data/words/d06/d06-030/d06-030-04-05.png
food,fool,data/words/a05/a05-084/a05-084-08-03.png
This,This,data/words/n03/n03-082/n03-082-04-02.png
fandoninent,fraudulent,data/words/m03/m03-118/m03-118-03-05.png
this,this,data/words/b01/b01-018/b01-018-04-08.png
Commission,Commission,data/words/g06/g06-042i/g06-042i-00-02.png
me,me,data/words/b04/b04-107/b04-107-06-05.png
on,on,data/words/l07/l07-138/l07-138-05-00.png
asuned,assumed,data/words/a04/a04-019/a04-019-06-01.png
which,which,data/words/f07/f07-069/f07-069-02-08.png
rutterly,rustling,data/words/g06/g06-011e/g06-011e-03-06.png
of,of,data/words/r02/r02-054/r02-054-01-08.png
The,The,data/words/e06/e06-006/e06-006-09-03.png
sense,sense,data/words/h07/h07-040/h07-040-08-06.png
than,than,data/words/c02/c02-078/c02-078-02-04.png
swim,swim,data/words/e07/e07-112/e07-112-03-04.png
to,to,data/words/n03/n03-091/n03-091-03-06.png
ever,ever,data/words/g04/g04-007/g04-007-01-03.png
health,health,data/words/g06/g06-037c/g06-037c-08-04.png
of,of,data/words/a01/a01-087u/a01-087u-01-06.png
a,a,data/words/e07/e07-108/e07-108-04-04.png
that,that,data/words/c03/c03-016b/c03-016b-08-03.png
girl,girl,data/words/g06/g06-011f/g06-011f-01-02.png
but,but,data/words/p02/p02-000/p02-000-01-14.png
was,was,data/words/f04/f04-100/f04-100-09-02.png
60IP,GRIDO,data/words/a02/a02-020/a02-020-04-10.png
has,first,data/words/c06/c06-116/c06-116-07-01.png
The,The,data/words/h01/h01-007/h01-007-03-02.png
"""Nigels""","""Nigels""",data/words/c06/c06-106/c06-106-00-00.png
pent,peril,data/words/p03/p03-103/p03-103-02-04.png
You,You,data/words/g07/g07-030/g07-030-02-04.png
are,are,data/words/r02/r02-137/r02-137-07-02.png
one,...,data/words/c03/c03-000b/c03-000b-06-00.png
apppl,applied,data/words/g06/g06-026j/g06-026j-00-05.png
is,is,data/words/n04/n04-218/n04-218-08-05.png
contities,countries,data/words/c03/c03-021f/c03-021f-00-05.png
Government,Government,data/words/b03/b03-104/b03-104-08-05.png
.,.,data/words/a01/a01-068u/a01-068u-07-00.png
may,may,data/words/l04/l04-163/l04-163-01-06.png
Now,Now,data/words/m01/m01-110/m01-110-04-03.png
required,resulted,data/words/r06/r06-007/r06-007-01-05.png
head,heed,data/words/j01/j01-070/j01-070-00-01.png
had,had,data/words/d04/d04-053/d04-053-06-08.png
I,I,data/words/r03/r03-026/r03-026-02-04.png
of,of,data/words/l07/l07-065/l07-065-03-09.png
Gay,day,data/words/h06/h06-003/h06-003-02-09.png
fifty,fifty,data/words/d06/d06-082/d06-082-01-09.png
time,true,data/words/r03/r03-096/r03-096-01-04.png
is,is,data/words/b03/b03-104/b03-104-00-02.png
outcome,outcome,data/words/g06/g06-011a/g06-011a-05-02.png
",",",",data/words/a04/a04-003/a04-003-02-04.png
mean,mean,data/words/d06/d06-046/d06-046-05-06.png
same,same,data/words/d06/d06-107/d06-107-06-05.png
she,she,data/words/e07/e07-076/e07-076-09-04.png
was,was,data/words/r03/r03-026/r03-026-07-02.png
behaving,behaving,data/words/k02/k02-102/k02-102-00-01.png
"""","""",data/words/n02/n02-114/n02-114-08-02.png
irearing,increasing,data/words/n06/n06-123/n06-123-01-03.png
homwomating,homoeopathy,data/words/g06/g06-047r/g06-047r-03-02.png
Corans,Commons,data/words/g06/g06-042e/g06-042e-04-04.png
considered,combined,data/words/g06/g06-031c/g06-031c-05-02.png
and,and,data/words/j06/j06-056/j06-056-02-01.png
briefcase,briefcase,data/words/f04/f04-093/f04-093-08-07.png
the,The,data/words/r02/r02-060/r02-060-07-00.png
Lown,Lover,data/words/a04/a04-059/a04-059-00-00.png
by,by,data/words/r06/r06-027/r06-027-07-01.png
reflect,reflect,data/words/g02/g02-065/g02-065-06-01.png
(,(,data/words/h07/h07-060a/h07-060a-07-10.png
by,by,data/words/c06/c06-116/c06-116-07-02.png
can,can,data/words/j04/j04-061/j04-061-05-01.png
still,still,data/words/a06/a06-044/a06-044-03-09.png
a,a,data/words/n02/n02-146/n02-146-00-13.png
back,back,data/words/d06/d06-063/d06-063-03-05.png
in,in,data/words/k04/k04-033/k04-033-05-00.png
than,than,data/words/f07/f07-009/f07-009-04-03.png
a,a,data/words/g07/g07-044/g07-044-02-00.png
travel,travel,data/words/f07/f07-073/f07-073-08-05.png
was,was,data/words/f04/f04-057/f04-057-07-07.png
good,good,data/words/b06/b06-064/b06-064-06-05.png
ment,ment,data/words/f07/f07-081a/f07-081a-01-01.png
enfty,empty,data/words/g06/g06-026d/g06-026d-05-00.png
were,were,data/words/n03/n03-066/n03-066-06-00.png
",",",",data/words/p02/p02-135/p02-135-03-01.png
to,to,data/words/g06/g06-018k/g06-018k-03-09.png
still,still,data/words/a02/a02-004/a02-004-05-02.png
",",",",data/words/k03/k03-164/k03-164-04-07.png
",",",",data/words/c01/c01-066/c01-066-01-01.png
field,field,data/words/c06/c06-020/c06-020-03-02.png
the,the,data/words/g04/g04-003/g04-003-06-04.png
Common,tomorrow,data/words/c06/c06-005/c06-005-01-04.png
of,of,data/words/c03/c03-000b/c03-000b-02-00.png
.,.,data/words/f02/f02-036/f02-036-04-02.png
as,as,data/words/m01/m01-121/m01-121-05-02.png
agree,agree,data/words/l01/l01-050/l01-050-08-02.png
an,am,data/words/f01/f01-139/f01-139-05-04.png
figure,figure,data/words/g06/g06-031b/g06-031b-01-05.png
in,in,data/words/d05/d05-030/d05-030-01-05.png
in,on,data/words/g06/g06-037c/g06-037c-05-01.png
They,They,data/words/k04/k04-022/k04-022-04-08.png
But,But,data/words/k03/k03-164/k03-164-01-07.png
on,on,data/words/b01/b01-073/b01-073-06-04.png
.,.,data/words/d06/d06-113/d06-113-04-01.png
of,of,data/words/r02/r02-117/r02-117-03-05.png
few,few,data/words/a06/a06-064/a06-064-07-01.png
schools,schools,data/words/c03/c03-081e/c03-081e-06-02.png
organparation,organisations,data/words/h07/h07-057a/h07-057a-03-00.png
he,he,data/words/h07/h07-060b/h07-060b-03-07.png
;,;,data/words/g06/g06-011h/g06-011h-04-08.png
in,in,data/words/e07/e07-083/e07-083-02-04.png
it,it,data/words/b01/b01-089/b01-089-00-04.png
can,can,data/words/r03/r03-050/r03-050-05-05.png
dec,de,data/words/n06/n06-133/n06-133-06-06.png
he,he,data/words/g06/g06-026h/g06-026h-01-08.png
that,that,data/words/n06/n06-100/n06-100-06-09.png
open,open,data/words/n01/n01-004/n01-004-04-01.png
me,me,data/words/a04/a04-085/a04-085-08-06.png
what,what,data/words/l01/l01-111/l01-111-03-06.png
the,the,data/words/b05/b05-067/b05-067-00-12.png
however,however,data/words/l04/l04-153/l04-153-03-04.png
a,a,data/words/r06/r06-053/r06-053-05-07.png
who,who,data/words/g06/g06-045a/g06-045a-02-06.png
Common,common,data/words/g04/g04-108/g04-108-01-06.png
In,Dr,data/words/d01/d01-049/d01-049-01-05.png
-,-,data/words/g06/g06-047b/g06-047b-06-04.png
the,the,data/words/g07/g07-000a/g07-000a-07-02.png
been,been,data/words/g06/g06-011k/g06-011k-09-06.png
will,will,data/words/h07/h07-040b/h07-040b-00-05.png
up,up,data/words/h02/h02-022/h02-022-01-05.png
(,&,data/words/r03/r03-050/r03-050-05-03.png
in,"""ll""",data/words/g06/g06-031o/g06-031o-09-06.png
fresh,fresh,data/words/p03/p03-040/p03-040-04-01.png
leising,kissing,data/words/m06/m06-091/m06-091-06-06.png
extensins,extensions,data/words/p03/p03-096/p03-096-07-00.png
precending,prescribing,data/words/b06/b06-100/b06-100-01-05.png
Primeference,Prudence,data/words/h02/h02-035/h02-035-06-03.png
Derby,Derby,data/words/k04/k04-079/k04-079-00-00.png
to,to,data/words/n06/n06-163/n06-163-01-00.png
",",",",data/words/p03/p03-012/p03-012-06-07.png
careels,careless,data/words/f01/f01-147/f01-147-03-07.png
week-end,week-end,data/words/m04/m04-200/m04-200-04-07.png
which,which,data/words/b04/b04-060/b04-060-05-02.png
an,an,data/words/g06/g06-011f/g06-011f-02-17.png
it,it,data/words/a03/a03-009/a03-009-02-10.png
",",",",data/words/h07/h07-078/h07-078-08-00.png
for,for,data/words/a03/a03-014/a03-014-02-04.png
strain,brain,data/words/a01/a01-128/a01-128-00-08.png
"""","""""",data/words/f01/f01-066/f01-066-02-06.png
a,a,data/words/g06/g06-050i/g06-050i-07-02.png
and,and,data/words/g06/g06-109/g06-109-01-05.png
to,to,data/words/d04/d04-062/d04-062-01-02.png
tear,team,data/words/a06/a06-051/a06-051-05-02.png
Minister,Minister,data/words/a02/a02-046/a02-046-01-07.png
building,buildings,data/words/a05/a05-058/a05-058-03-00.png
(,(,data/words/h07/h07-060b/h07-060b-02-07.png
",",",",data/words/r06/r06-103/r06-103-02-03.png
.,.,data/words/e04/e04-038/e04-038-01-09.png
that,that,data/words/j04/j04-080/j04-080-08-01.png
church,church,data/words/p02/p02-027/p02-027-00-01.png
always,always,data/words/c06/c06-000/c06-000-04-04.png
decvision,decision,data/words/l01/l01-016/l01-016-01-07.png
head,head,data/words/a01/a01-030/a01-030-04-05.png
compportions,corporations,data/words/k04/k04-093/k04-093-07-02.png
and,and,data/words/h07/h07-075/h07-075-04-03.png
Dake,Duke,data/words/g01/g01-025/g01-025-05-05.png
at,out,data/words/g01/g01-067/g01-067-05-01.png
isising,Big,data/words/d04/d04-125/d04-125-04-09.png
In,In,data/words/n03/n03-079/n03-079-03-05.png
lifeed,lifted,data/words/a04/a04-039/a04-039-00-00.png
vifeins,villeins,data/words/f07/f07-024b/f07-024b-10-01.png
Parson,Pearson,data/words/g01/g01-037/g01-037-02-05.png
was,was,data/words/a03/a03-043/a03-043-05-01.png
gest,past,data/words/a05/a05-053/a05-053-07-01.png
Germany,Germany,data/words/g06/g06-018j/g06-018j-00-05.png
through,through,data/words/a06/a06-152/a06-152-02-02.png
ringing,crying,data/words/f07/f07-092a/f07-092a-07-02.png
to,to,data/words/r06/r06-130/r06-130-04-06.png
Richwards,Richards,data/words/p03/p03-012/p03-012-03-02.png
he,he,data/words/c03/c03-094d/c03-094d-09-05.png
at,at,data/words/k03/k03-117/k03-117-06-04.png
out,out,data/words/a01/a01-000x/a01-000x-01-09.png
from,from,data/words/c04/c04-080/c04-080-00-04.png
performanceanceance,performance,data/words/a03/a03-059/a03-059-07-01.png
people,people,data/words/c06/c06-080/c06-080-00-01.png
doctor,doctor,data/words/l01/l01-007/l01-007-02-06.png
.,.,data/words/g06/g06-045i/g06-045i-05-00.png
was,was,data/words/e04/e04-103/e04-103-06-09.png
so,so,data/words/f04/f04-071/f04-071-00-08.png
",",",",data/words/m03/m03-062/m03-062-06-00.png
.,.,data/words/c03/c03-094e/c03-094e-02-07.png
from,From,data/words/e01/e01-113/e01-113-01-04.png
four,four,data/words/g04/g04-098/g04-098-00-00.png
and,and,data/words/p03/p03-173/p03-173-01-05.png
",",",",data/words/d01/d01-123/d01-123-00-08.png
",",1,data/words/n01/n01-000/n01-000-04-08.png
",",",",data/words/j04/j04-061/j04-061-00-08.png
affilling,activity,data/words/m04/m04-019/m04-019-00-09.png
by,by,data/words/j04/j04-094/j04-094-00-05.png
the,the,data/words/g06/g06-011k/g06-011k-08-01.png
for,for,data/words/e04/e04-114/e04-114-04-07.png
Hom,How,data/words/a04/a04-006/a04-006-01-04.png
Anglesey,Anglesey,data/words/p06/p06-069/p06-069-00-05.png
will,will,data/words/g06/g06-042b/g06-042b-03-04.png
clear,clearer,data/words/e04/e04-095/e04-095-00-05.png
she,she,data/words/c03/c03-081d/c03-081d-02-07.png
said,said,data/words/r06/r06-126/r06-126-08-05.png
to,to,data/words/a04/a04-027/a04-027-04-00.png
done,done,data/words/a02/a02-072/a02-072-03-04.png
couple,coupling,data/words/b04/b04-121/b04-121-04-05.png
or,or,data/words/j01/j01-059/j01-059-07-02.png
West,West,data/words/d06/d06-000/d06-000-09-04.png
But,But,data/words/b04/b04-154/b04-154-05-03.png
"""","""",data/words/a01/a01-063/a01-063-00-00.png
himself,himself,data/words/n02/n02-157/n02-157-03-05.png
some,some,data/words/b04/b04-040/b04-040-00-09.png
the,the,data/words/h07/h07-069/h07-069-04-04.png
and,and,data/words/h04/h04-061/h04-061-06-00.png
for,for,data/words/f07/f07-084b/f07-084b-04-02.png
American,American,data/words/g06/g06-050m/g06-050m-02-00.png
as,as,data/words/c02/c02-078/c02-078-09-07.png
Germany,GRAHAM,data/words/m02/m02-059/m02-059-01-08.png
which,which,data/words/b03/b03-098/b03-098-03-01.png
.,.,data/words/b05/b05-074/b05-074-06-02.png
",",",",data/words/d06/d06-015/d06-015-03-02.png
their,their,data/words/a03/a03-023/a03-023-08-04.png
and,and,data/words/d04/d04-021/d04-021-00-08.png
the,the,data/words/g07/g07-003b/g07-003b-01-03.png
tared,faced,data/words/l07/l07-187/l07-187-03-06.png
is,As,data/words/a03/a03-037/a03-037-03-06.png
to,to,data/words/n06/n06-148/n06-148-02-00.png
are,are,data/words/n04/n04-068/n04-068-04-04.png
a,a,data/words/c06/c06-005/c06-005-03-07.png
being,being,data/words/m02/m02-083/m02-083-06-07.png
since,since,data/words/a02/a02-053/a02-053-06-06.png
the,the,data/words/a02/a02-012/a02-012-03-04.png
are,are,data/words/n01/n01-036/n01-036-04-08.png
Soviet,Soviet,data/words/a03/a03-034/a03-034-00-04.png
funk,made,data/words/a04/a04-039/a04-039-05-03.png
put,put,data/words/g01/g01-088/g01-088-04-03.png
he,he,data/words/b01/b01-014/b01-014-00-07.png
the,the,data/words/g06/g06-050e/g06-050e-03-03.png
.,-,data/words/n06/n06-148/n06-148-02-01.png
the,the,data/words/c06/c06-020/c06-020-02-10.png
The,The,data/words/c06/c06-095/c06-095-02-00.png
by,by,data/words/m04/m04-190/m04-190-01-03.png
started,started,data/words/d06/d06-003/d06-003-01-00.png
sensive,sensitive,data/words/m01/m01-026/m01-026-01-01.png
by,by,data/words/h06/h06-079/h06-079-03-04.png
csuperled,compelled,data/words/c03/c03-084f/c03-084f-05-07.png
warm,warm,data/words/g01/g01-019/g01-019-01-02.png
when,when,data/words/r02/r02-006/r02-006-06-02.png
House,House,data/words/m04/m04-019/m04-019-06-01.png
Theate,Theatre,data/words/a01/a01-003u/a01-003u-08-00.png
and,and,data/words/c03/c03-000d/c03-000d-02-01.png
regculables,vegetables,data/words/j06/j06-014/j06-014-03-07.png
Nasro,Negro,data/words/h04/h04-071/h04-071-04-07.png
marked,raked,data/words/a01/a01-043u/a01-043u-02-05.png
the,the,data/words/l04/l04-179/l04-179-01-04.png
.,.,data/words/c03/c03-094d/c03-094d-04-03.png
life,life,data/words/g06/g06-011m/g06-011m-01-01.png
said,said,data/words/c02/c02-035/c02-035-05-07.png
grranged,stranger,data/words/n02/n02-054/n02-054-02-07.png
so,so,data/words/n04/n04-114/n04-114-07-05.png
the,the,data/words/k07/k07-158/k07-158-01-02.png
same,same,data/words/d06/d06-091/d06-091-03-01.png
is,is,data/words/m02/m02-087/m02-087-02-08.png
that,that,data/words/e06/e06-037/e06-037-10-01.png
that,that,data/words/r03/r03-065/r03-065-07-02.png
pick,pick,data/words/a01/a01-026u/a01-026u-01-06.png
the,the,data/words/b04/b04-066/b04-066-01-04.png
all,All,data/words/k02/k02-102/k02-102-05-05.png
little,ever,data/words/k07/k07-166/k07-166-04-06.png
may,marry,data/words/g06/g06-037n/g06-037n-10-02.png
a,a,data/words/k07/k07-152/k07-152-05-04.png
